ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,category
19161,Sweets,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",536,9.18,32.67,54.15,36.13,3.1,20,0.114,0.26,0.3,3.42,15,2.379,0.145,0.098,75,0.29,1.32,61,0.942,173,12.9,1.61,0.022222222,0.067058824,0.108333333,0.003333333,0.228,0.0375,0.1486875,0.111538462,0.081666667,0.0625,0.000322222,0.145238095,0.247142857,0.234545455,0.146363636,Weight_Gain
19441,Snacks,"Snacks, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit",324,4.69,8.76,69.54,30.84,6.9,604,1.35,0,7.8,0,24,13.5,1.15,0.61,541,0.126,4.9,41,0.795,115,7.7,4.1,0.671111111,0.794117647,0,0.086666667,0,0.06,0.84375,0.884615385,0.508333333,0.450833333,0.00014,0.097619048,0.164285714,0.14,0.372727273,Weight_Gain
10070,Pork Products,"Pork, fresh, shoulder, whole, separable lean and fat, raw",236,17.18,17.99,0,0,0,2,0.348,0.74,0.7,0.19,5,3.833,0.275,0.767,15,0.084,1.05,18,0.011,182,25.5,2.7,0.002222222,0.204705882,0.308333333,0.007777778,0.012666667,0.0125,0.2395625,0.211538462,0.639166667,0.0125,9.33E-05,0.042857143,0.26,0.463636364,0.245454545,General_Food
5023,Poultry Products,"Chicken, gizzard, all classes, raw",94,17.66,2.06,0,0,0,19,0.112,1.21,3.7,0.33,5,3.68,0.231,0.028,11,0.116,2.49,15,0.055,148,25.5,2.72,0.021111111,0.065882353,0.504166667,0.041111111,0.022,0.0125,0.23,0.177692308,0.023333333,0.009166667,0.000128889,0.035714286,0.211428571,0.463636364,0.247272727,General_Food
21474,Fast Foods,"DIGIORNO Pizza, cheese topping, rising crust, frozen, baked",256,12.8,8.6,31.78,5,2.4,46,0.112,0.33,1.5,0.89,0,1.268,0.096,0.094,192,0.114,0.77,27,0.366,241,26.6,1.56,0.051111111,0.065882353,0.1375,0.016666667,0.059333333,0,0.07925,0.073846154,0.078333333,0.16,0.000126667,0.064285714,0.344285714,0.483636364,0.141818182,General_Food
10007,Pork Products,"Pork, fresh, separable fat, cooked",626,7.06,66.1,0,0,0,24,0.192,0.54,0,0,0,3.12,0.2,0.21,22,0.09,0.46,9,0.003,109,11.5,0.75,0.026666667,0.112941176,0.225,0,0,0,0.195,0.153846154,0.175,0.018333333,0.0001,0.021428571,0.155714286,0.209090909,0.068181818,Weight_Gain
28002,Baked Products,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Strawberry Granola",266,6.5,8.1,43.7,11.9,2.7,0,0.01,0,0,0,0,0.8,0.07,0.14,46,0,1.1,13,0,49,0,0.4,0,0.005882353,0,0,0,0,0.05,0.053846154,0.116666667,0.038333333,0,0.030952381,0.07,0,0.036363636,General_Food
1055,Dairy and Egg Products,"Cream, sour, reduced fat, cultured",135,2.94,12,4.26,0.16,0,102,0.016,0.3,0.9,0.34,11,0.067,0.149,0.035,104,0.016,0.07,10,0.003,95,2.1,0.5,0.113333333,0.009411765,0.125,0.01,0.022666667,0.0275,0.0041875,0.114615385,0.029166667,0.086666667,1.78E-05,0.023809524,0.135714286,0.038181818,0.045454545,General_Food
23619,Beef Products,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",179,27.56,6.77,0,0,0,0,0.385,1.63,0,0.37,9,5.294,0.172,0.057,6,0.065,2.43,19,0.009,174,31.4,4.82,0,0.226470588,0.679166667,0,0.024666667,0.0225,0.330875,0.132307692,0.0475,0.005,7.22E-05,0.045238095,0.248571429,0.570909091,0.438181818,General_Food
14350,Beverages,"Strawberry-flavor beverage mix, powder",389,0.1,0.2,99.1,95.45,0,0,0.002,0,0.3,0,0,0.073,0.11,0.003,4,0,0.44,1,0,5,0.5,0,0,0.001176471,0,0.003333333,0,0,0.0045625,0.084615385,0.0025,0.003333333,0,0.002380952,0.007142857,0.009090909,0,Weight_Gain
5690,Poultry Products,"Chicken, dark meat, thigh, meat and skin, enhanced, cooked, braised",215,20.7,14.62,0.21,0,0,15,0.273,0.32,0,0.23,4,5.679,0.119,0.074,12,0.047,0.98,21,0.016,183,24.7,1.6,0.016666667,0.160588235,0.133333333,0,0.015333333,0.01,0.3549375,0.091538462,0.061666667,0.01,5.22E-05,0.05,0.261428571,0.449090909,0.145454545,General_Food
21014,Fast Foods,"Fast foods, croissant, with egg, cheese, and sausage",308,12.09,21.78,15.9,3.12,1.8,173,0.159,0.51,0.1,1.54,74,2.754,0.37,0.237,90,0.07,1.65,17,0.184,138,24.8,1.14,0.192222222,0.093529412,0.2125,0.001111111,0.102666667,0.185,0.172125,0.284615385,0.1975,0.075,7.78E-05,0.04047619,0.197142857,0.450909091,0.103636364,Weight_Gain
6621,"Soups, Sauces, and Gravies","SMART SOUP, Greek Minestrone",40,1.7,0.53,8.4,2.7,2.7,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,General_Food
23571,Beef Products,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",233,25.93,14.36,0,0,0,3,0.338,2.49,0,0.12,6,4.927,0.171,0.04,18,0.079,2.74,20,0.01,186,21,6.45,0.003333333,0.198823529,1.0375,0,0.008,0.015,0.3079375,0.131538462,0.033333333,0.015,8.78E-05,0.047619048,0.265714286,0.381818182,0.586363636,General_Food
9511,Fruits and Fruit Juices,"Juice Smoothie, NAKED JUICE, BLUE MACHINE",71,0.42,0,16.67,12.08,2.9,0,0.833,2.5,25,5.63,0,8.333,0,0,0,0,0.15,0,0,0,0,0,0,0.49,1.041666667,0.277777778,0.375333333,0,0.5208125,0,0,0,0,0,0,0,0,General_Food
4648,Fats and Oils,"Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables",884,0,100,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,Weight_Gain
6509,"Soups, Sauces, and Gravies",CAMPBELL'S Homestyle Butternut Squash Bisque,45,0.41,1.22,7.76,4.9,0.4,0,0,0,0,0,0,0,0,0,8,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,General_Food
16429,Legumes and Legume Products,"Tofu, fried, prepared with calcium sulfate",271,17.19,20.18,10.5,0,3.9,0,0.099,0,0,0,27,0.1,0.05,0.17,961,0.398,4.87,95,1.495,287,28.5,1.99,0,0.058235294,0,0,0,0.0675,0.00625,0.038461538,0.141666667,0.800833333,0.000442222,0.226190476,0.41,0.518181818,0.180909091,Weight_Loss
6932,"Soups, Sauces, and Gravies","PREGO Pasta, Traditional Italian Sauce, ready-to-serve",54,1.54,1.15,10,7.69,2.3,0,0,0,1.8,0,0,0,0,0,15,0,0.55,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.0125,0,0,0,0,0,General_Food
35026,American Indian/Alaska Native Foods,"Chiton, leathery, gumboots (Alaska Native)",83,17.1,1.6,0,0,0,0,0,0,0,0,0,4.2,0.34,0.05,121,0,16,0,0,0,0,0,0,0,0,0,0,0,0.2625,0.261538462,0.041666667,0.100833333,0,0,0,0,0,Muscle_Gain
18457,Baked Products,"Crackers, saltines, fat-free, low-sodium",393,10.5,1.6,82.3,0.38,2.7,0,0.085,0,0,0.12,202,5.714,0.59,0.518,22,0.145,7.72,26,0.637,113,21.4,0.94,0,0.05,0,0,0.008,0.505,0.357125,0.453846154,0.431666667,0.018333333,0.000161111,0.061904762,0.161428571,0.389090909,0.085454545,Weight_Gain
7224,Sausages and Luncheon Meats,"OSCAR MAYER, Pickle Pimiento Loaf (with chicken)",269,9.6,21.6,9.1,6.9,0,0,0,0,0,0,0,0,0,0,110,0.28,2.17,29,0,150,0,1.18,0,0,0,0,0,0,0,0,0,0.091666667,0.000311111,0.069047619,0.214285714,0,0.107272727,General_Food
6931,"Soups, Sauces, and Gravies","Sauce, pasta, spaghetti/marinara, ready-to-serve",49,1.41,1.48,7.53,5.5,1.8,33,0.173,0,2,2.4,13,3.917,0.061,0.024,27,0.081,0.78,18,0.137,34,1.4,0.2,0.036666667,0.101764706,0,0.022222222,0.16,0.0325,0.2448125,0.046923077,0.02,0.0225,9.00E-05,0.042857143,0.048571429,0.025454545,0.018181818,General_Food
18960,Baked Products,"Crackers, snack, GOYA CRACKERS",433,14.25,13.35,64.35,2.35,3.8,0,0,0,0,0,0,0,0,0,16,0.155,5.66,39,0.625,145,0,1.17,0,0,0,0,0,0,0,0,0,0.013333333,0.000172222,0.092857143,0.207142857,0,0.106363636,Weight_Gain
8014,Breakfast Cereals,"Cereals ready-to-eat, KELLOGG, KELLOGG'S COCOA KRISPIES",389,4.6,2.7,87.9,38.6,1.4,1210,1.61,4.8,48,10.8,546,16.1,1.37,1.21,127,0.332,14.5,38,1.1,102,16.1,5,1.344444444,0.947058824,2,0.533333333,0.72,1.365,1.00625,1.053846154,1.008333333,0.105833333,0.000368889,0.09047619,0.145714286,0.292727273,0.454545455,Weight_Gain
6050,"Soups, Sauces, and Gravies","Soup, pea, split with ham, canned, chunky, ready-to-serve",77,4.62,1.66,11.17,1.91,1.7,102,0.09,0.1,2.9,0.2,2,1.05,0.039,0.048,14,0.1,0.89,16,0.25,74,4.1,1.3,0.113333333,0.052941176,0.041666667,0.032222222,0.013333333,0.005,0.065625,0.03,0.04,0.011666667,0.000111111,0.038095238,0.105714286,0.074545455,0.118181818,General_Food
11853,Vegetables and Vegetable Products,"Soybeans, green, cooked, boiled, drained, with salt",141,12.35,6.4,11.05,0,4.2,8,0.06,0,17,0,111,1.25,0.155,0.26,145,0.117,2.5,60,0.502,158,1.4,0.91,0.008888889,0.035294118,0,0.188888889,0,0.2775,0.078125,0.119230769,0.216666667,0.120833333,0.00013,0.142857143,0.225714286,0.025454545,0.082727273,Weight_Loss
8314,Breakfast Cereals,"Cereals, QUAKER, hominy grits, white, quick, dry",348,8.8,1.2,79.6,0.3,4.8,0,0.15,0,0,0.12,0,5.32,0.36,0.61,2,0,4.42,27,0,73,0,0.41,0,0.088235294,0,0,0.008,0,0.3325,0.276923077,0.508333333,0.001666667,0,0.064285714,0.104285714,0,0.037272727,Weight_Gain
17293,"Lamb, Veal, and Game Products","Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",190,27.31,8.1,0,0,0,0,0.46,3.19,0,0,0,5.725,0.42,0.135,9,0.158,2.15,25,0.014,214,5.9,4.83,0,0.270588235,1.329166667,0,0,0,0.3578125,0.323076923,0.1125,0.0075,0.000175556,0.05952381,0.305714286,0.107272727,0.439090909,General_Food
23590,Beef Products,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",164,28.45,4.67,0,0,0,0,0.375,1.46,0,0.36,10,4.893,0.154,0.068,6,0.079,2.35,19,0.01,183,35.6,4.92,0,0.220588235,0.608333333,0,0.024,0.025,0.3058125,0.118461538,0.056666667,0.005,8.78E-05,0.045238095,0.261428571,0.647272727,0.447272727,General_Food
21108,Fast Foods,"Fast foods, hamburger; single, regular patty; with condiments",263,13.3,10.18,29.57,5.95,1.8,3,0.108,1.2,0.3,0.07,66,4.061,0.186,0.349,116,0.101,2.87,22,0.323,110,24.7,2.03,0.003333333,0.063529412,0.5,0.003333333,0.004666667,0.165,0.2538125,0.143076923,0.290833333,0.096666667,0.000112222,0.052380952,0.157142857,0.449090909,0.184545455,General_Food
21411,Fast Foods,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",282,15.95,14.07,22.99,2.97,0.2,83,0.132,1.27,0,0.55,73,3.355,0.255,0.236,93,0.337,2.06,22,0.188,204,25.1,2.21,0.092222222,0.077647059,0.529166667,0,0.036666667,0.1825,0.2096875,0.196153846,0.196666667,0.0775,0.000374444,0.052380952,0.291428571,0.456363636,0.200909091,General_Food
17025,"Lamb, Veal, and Game Products","Lamb, domestic, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",309,22.55,23.59,0,0,0,0,0.11,2.21,0,0.11,19,7.1,0.24,0.1,18,0.119,2.12,23,0.02,180,24.6,3.41,0,0.064705882,0.920833333,0,0.007333333,0.0475,0.44375,0.184615385,0.083333333,0.015,0.000132222,0.054761905,0.257142857,0.447272727,0.31,Weight_Gain
8173,Breakfast Cereals,"Cereals, farina, enriched, cooked with water, with salt",53,1.82,0.34,10.92,0.76,0.8,0,0.096,0,0,0.04,119,1.493,0.065,0.126,97,0.041,5.33,7,0.196,37,3,0.23,0,0.056470588,0,0,0.002666667,0.2975,0.0933125,0.05,0.105,0.080833333,4.56E-05,0.016666667,0.052857143,0.054545455,0.020909091,General_Food
18086,Baked Products,"Cake, angelfood, commercially prepared",258,5.9,0.8,57.8,0,1.5,0,0.031,0.06,0,0,57,0.883,0.491,0.102,140,0.078,0.52,12,0.085,324,7.3,0.07,0,0.018235294,0.025,0,0,0.1425,0.0551875,0.377692308,0.085,0.116666667,8.67E-05,0.028571429,0.462857143,0.132727273,0.006363636,General_Food
43021,Fats and Oils,"Salad dressing, caesar, low calorie",110,0.3,4.4,18.6,16.32,0.1,1,0,0.03,0,0.71,2,0.04,0.01,0.01,24,0.01,0.18,2,0.045,19,1.6,0.11,0.001111111,0,0.0125,0,0.047333333,0.005,0.0025,0.007692308,0.008333333,0.02,1.11E-05,0.004761905,0.027142857,0.029090909,0.01,General_Food
19202,Sweets,"Puddings, vanilla, dry mix, instant",377,0,0.6,92.9,92.9,0,1,0.002,0.02,0,0.02,0,0.006,0.028,0.002,12,0.093,0.01,1,0,705,0.7,0.06,0.001111111,0.001176471,0.008333333,0,0.001333333,0,0.000375,0.021538462,0.001666667,0.01,0.000103333,0.002380952,1.007142857,0.012727273,0.005454545,Weight_Gain
8010,Breakfast Cereals,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",398,4.39,5.12,85.51,44.32,2.5,7,2.138,0,0,0.62,2630,21.465,1.822,1.614,11,0.111,19.42,55,0.747,167,6.5,16.16,0.007777778,1.257647059,0,0,0.041333333,6.575,1.3415625,1.401538462,1.345,0.009166667,0.000123333,0.130952381,0.238571429,0.118181818,1.469090909,Weight_Gain
18422,Baked Products,"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",481,5.4,22.6,66.8,0,2.5,0,0.056,0.01,0,0,9,0.473,0.06,0.059,25,0.212,1,31,0.449,108,0,0.64,0,0.032941176,0.004166667,0,0,0.0225,0.0295625,0.046153846,0.049166667,0.020833333,0.000235556,0.073809524,0.154285714,0,0.058181818,Weight_Gain
13809,Beef Products,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",244,19.23,17.98,0,0,0,0,0.456,1.65,0,0.4,10,4.331,0.139,0.07,17,0.081,1.67,19,0.011,174,20.3,4.54,0,0.268235294,0.6875,0,0.026666667,0.025,0.2706875,0.106923077,0.058333333,0.014166667,9.00E-05,0.045238095,0.248571429,0.369090909,0.412727273,General_Food
21484,Fast Foods,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, regular crust",280,11.5,12.35,30.62,3.32,2.3,68,0.08,0.48,1.7,0.91,126,3.8,0.19,0.345,144,0.111,2.41,24,0.352,193,20.3,1.32,0.075555556,0.047058824,0.2,0.018888889,0.060666667,0.315,0.2375,0.146153846,0.2875,0.12,0.000123333,0.057142857,0.275714286,0.369090909,0.12,General_Food
7056,Sausages and Luncheon Meats,"Peppered loaf, pork, beef",149,17.3,6.37,4.53,4.61,0,0,0.27,1.96,0,0.22,2,3.08,0.3,0.38,54,0.12,1.07,20,0.06,170,11.3,3.23,0,0.158823529,0.816666667,0,0.014666667,0.005,0.1925,0.230769231,0.316666667,0.045,0.000133333,0.047619048,0.242857143,0.205454545,0.293636364,General_Food
10163,Pork Products,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",162,30.02,4.65,0,0,0,2,0.383,0.63,0,0.2,0,9.303,0.24,0.608,6,0.059,0.64,27,0,242,54,1.75,0.002222222,0.225294118,0.2625,0,0.013333333,0,0.5814375,0.184615385,0.506666667,0.005,6.56E-05,0.064285714,0.345714286,0.981818182,0.159090909,General_Food
5104,Poultry Products,"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",249,22.78,16.82,0,0,0,40,0.22,0.18,0,0.27,3,4.621,0.103,0.04,12,0.046,1.13,16,0.018,121,18.5,1.63,0.044444444,0.129411765,0.075,0,0.018,0.0075,0.2888125,0.079230769,0.033333333,0.01,5.11E-05,0.038095238,0.172857143,0.336363636,0.148181818,General_Food
44203,Beverages,"Cocktail mix, non-alcoholic, concentrated, frozen",287,0.08,0.01,71.6,24.53,0,1,0.005,0,4.2,0.02,5,0.026,0.017,0.009,2,0.02,0.04,1,0.045,2,0.5,0.02,0.001111111,0.002941176,0,0.046666667,0.001333333,0.0125,0.001625,0.013076923,0.0075,0.001666667,2.22E-05,0.002380952,0.002857143,0.009090909,0.001818182,General_Food
5126,Poultry Products,"Chicken, stewing, meat only, cooked, stewed",237,30.42,11.89,0,0,0,34,0.31,0.26,0,0.3,6,6.408,0.277,0.112,13,0.116,1.43,22,0.022,204,25.2,2.06,0.037777778,0.182352941,0.108333333,0,0.02,0.015,0.4005,0.213076923,0.093333333,0.010833333,0.000128889,0.052380952,0.291428571,0.458181818,0.187272727,General_Food
16524,Legumes and Legume Products,"WORTHINGTON Veja-Links, canned, unprepared",155,14.6,8.9,4.1,0.5,3.3,0,0.4,3.9,0,0,0,6.5,0.3,0.4,23,0,3.5,0,0,100,0,0.5,0,0.235294118,1.625,0,0,0,0.40625,0.230769231,0.333333333,0.019166667,0,0,0.142857143,0,0.045454545,Weight_Loss
19135,Sweets,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",456,4.01,17.23,71.17,59.69,1,31,0.014,0.18,0.7,0.89,4,0.154,0.103,0.046,115,0.147,0.49,20,0.147,67,2,0.69,0.034444444,0.008235294,0.075,0.007777778,0.059333333,0.01,0.009625,0.079230769,0.038333333,0.095833333,0.000163333,0.047619048,0.095714286,0.036363636,0.062727273,Weight_Gain
11923,Vegetables and Vegetable Products,"Soybeans, mature seeds, sprouted, cooked, steamed, with salt",81,8.47,4.45,6.53,0.43,0.8,2,0.105,0,8.3,0.21,80,1.092,0.053,0.205,59,0.33,1.31,60,0.71,135,0.6,1.04,0.002222222,0.061764706,0,0.092222222,0.014,0.2,0.06825,0.040769231,0.170833333,0.049166667,0.000366667,0.142857143,0.192857143,0.010909091,0.094545455,General_Food
21144,Fast Foods,"CHICK-FIL-A, hash browns",301,3,18.5,30.51,0.54,3.2,0,0.23,0,6.2,3,0,2.407,0.06,0.163,22,0.108,0.65,25,0.163,100,0.4,0.45,0,0.135294118,0,0.068888889,0.2,0,0.1504375,0.046153846,0.135833333,0.018333333,0.00012,0.05952381,0.142857143,0.007272727,0.040909091,Weight_Gain
23048,Beef Products,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",162,26.61,5.32,0,0,0,0,0.457,3.83,0,0.19,10,4.66,0.225,0.067,5,0.088,2.49,26,0.011,243,37.5,7.41,0,0.268823529,1.595833333,0,0.012666667,0.025,0.29125,0.173076923,0.055833333,0.004166667,9.78E-05,0.061904762,0.347142857,0.681818182,0.673636364,General_Food
11860,Vegetables and Vegetable Products,"Squash, summer, scallop, cooked, boiled, drained, with salt",16,1.03,0.17,3.3,1.5,1.9,4,0.085,0,10.8,0.12,21,0.464,0.025,0.051,15,0.083,0.33,19,0.128,28,0.2,0.24,0.004444444,0.05,0,0.12,0.008,0.0525,0.029,0.019230769,0.0425,0.0125,9.22E-05,0.045238095,0.04,0.003636364,0.021818182,General_Food
4510,Fats and Oils,"Oil, safflower, salad or cooking, linoleic, (over 70%)",884,0,100,0,0,0,0,0,0,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.273333333,0,0,0,0,0,0,0,0,0,0,Weight_Gain
14601,Beverages,"Tea, ready-to-drink, unsweetened, WENDY'S, fast food, without ice",1,0.22,0,0,0,0,0,0,0,0,0,0,0,0.024,0.018,2,0.008,0,1,0.136,1,0,0.01,0,0,0,0,0,0,0,0.018461538,0.015,0.001666667,8.89E-06,0.002380952,0.001428571,0,0.000909091,Muscle_Gain
6403,"Soups, Sauces, and Gravies","CAMPBELL'S CHUNKY Soups, Grilled Sirloin Steak with Hearty Vegetables Soup",51,3.27,0.82,7.76,1.63,1.6,0,0,0,0.5,0,0,0,0,0,8,0,0.44,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0,0,0.006666667,0,0,0,0,0,General_Food
83110,Finfish and Shellfish Products,"Fish, mackerel, salted",305,18.5,25.1,0,0,0,47,0.41,12,0,2.38,15,3.3,0.19,0.02,66,0.1,1.4,60,0,254,73.4,1.1,0.052222222,0.241176471,5,0,0.158666667,0.0375,0.20625,0.146153846,0.016666667,0.055,0.000111111,0.142857143,0.362857143,1.334545455,0.1,Weight_Gain
23514,Beef Products,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",172,26.82,6.34,0,0,0,0,0.278,3.07,0,0.17,10,3.529,0.252,0.09,7,0.1,3.2,22,0,222,30,6.39,0,0.163529412,1.279166667,0,0.011333333,0.025,0.2205625,0.193846154,0.075,0.005833333,0.000111111,0.052380952,0.317142857,0.545454545,0.580909091,General_Food
16513,Legumes and Legume Products,"WORTHINGTON FriChik Original, canned, unprepared",160,13.4,10.3,3.4,0.1,1.5,0,0.2,2,0,0,0,2.2,0.2,0.2,33,0,2,0,0,0,0,0.7,0,0.117647059,0.833333333,0,0,0,0.1375,0.153846154,0.166666667,0.0275,0,0,0,0,0.063636364,General_Food
8609,Breakfast Cereals,"Cereals ready-to-eat, KASHI Golden Goodness",355,10.8,2.2,82.5,14.8,9.5,0,0.23,0,0,6.03,28,3.7,0.13,0.31,42,0,2.9,112,0,260,0,2.1,0,0.135294118,0,0,0.402,0.07,0.23125,0.1,0.258333333,0.035,0,0.266666667,0.371428571,0,0.190909091,Weight_Gain
19348,Sweets,"Syrups, chocolate, fudge-type",350,4.6,8.9,62.9,34.82,2.8,1,0.02,0.06,0.2,2.63,4,0.25,0.091,0.034,49,0.348,1.3,48,0.371,97,2.3,0.83,0.001111111,0.011764706,0.025,0.002222222,0.175333333,0.01,0.015625,0.07,0.028333333,0.040833333,0.000386667,0.114285714,0.138571429,0.041818182,0.075454545,Weight_Gain
14407,Beverages,"Orange-flavor drink, breakfast type, powder",386,0,0,98.94,92.31,0.4,600,0.8,0,230.8,0,0,8,0.68,0.001,385,0.013,0.02,0,0.05,151,0.5,0.01,0.666666667,0.470588235,0,2.564444444,0,0,0.5,0.523076923,0.000833333,0.320833333,1.44E-05,0,0.215714286,0.009090909,0.000909091,Weight_Gain
17024,"Lamb, Veal, and Game Products","Lamb, domestic, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",316,25.17,23.08,0,0,0,0,0.13,2.47,0,0.13,18,7.1,0.25,0.1,20,0.13,1.81,24,0.022,196,27.4,3.48,0,0.076470588,1.029166667,0,0.008666667,0.045,0.44375,0.192307692,0.083333333,0.016666667,0.000144444,0.057142857,0.28,0.498181818,0.316363636,Weight_Gain
5016,Poultry Products,"Chicken, broilers or fryers, skin only, cooked, fried, batter",394,10.32,28.83,23.15,0,0,0,0.06,0.17,0,0,62,3.342,0.178,0.174,26,0.071,1.43,12,0.108,80,53.9,0.72,0,0.035294118,0.070833333,0,0,0.155,0.208875,0.136923077,0.145,0.021666667,7.89E-05,0.028571429,0.114285714,0.98,0.065454545,Weight_Gain
23442,Beef Products,"Beef, New Zealand, imported, tongue, cooked, boiled",271,18.31,20.34,3.68,0,0,12,0.072,3.95,0,0.95,0,2.58,0.227,0.059,5,0.163,2.52,17,0.013,157,3.9,4.2,0.013333333,0.042352941,1.645833333,0,0.063333333,0,0.16125,0.174615385,0.049166667,0.004166667,0.000181111,0.04047619,0.224285714,0.070909091,0.381818182,General_Food
1156,Dairy and Egg Products,"Cheese, goat, hard type",452,30.52,35.59,2.17,2.17,0,486,0.08,0.12,0,0.31,4,2.4,1.19,0.14,895,0.627,1.88,54,0.252,729,5.5,1.59,0.54,0.047058824,0.05,0,0.020666667,0.01,0.15,0.915384615,0.116666667,0.745833333,0.000696667,0.128571429,1.041428571,0.1,0.144545455,Weight_Gain
8682,Breakfast Cereals,"Cereals ready-to-eat, GENERAL MILLS, Multi Grain CHEERIOS, Peanut Butter",390,6.8,6.19,82,32.5,6,0,1.78,5.4,21.4,0,0,17.89,1.5,1.29,357,0,28.89,57,0,214,0,13.39,0,1.047058824,2.25,0.237777778,0,0,1.118125,1.153846154,1.075,0.2975,0,0.135714286,0.305714286,0,1.217272727,Weight_Gain
11578,Vegetables and Vegetable Products,"Vegetable juice cocktail, canned",19,0.93,0.31,3.87,2.89,0.5,35,0.071,0,54.3,1.02,21,0.722,0.033,0.05,14,0.068,0.28,11,0.08,19,0.5,0.12,0.038888889,0.041764706,0,0.603333333,0.068,0.0525,0.045125,0.025384615,0.041666667,0.011666667,7.56E-05,0.026190476,0.027142857,0.009090909,0.010909091,General_Food
18185,Baked Products,"Cookies, peanut butter, commercially prepared, regular",473,8.92,23.82,58.15,28.58,2.1,9,0.122,0.04,0,3.53,78,3.86,0.208,0.208,41,0.153,2.11,44,0.643,156,6.3,0.86,0.01,0.071764706,0.016666667,0,0.235333333,0.195,0.24125,0.16,0.173333333,0.034166667,0.00017,0.104761905,0.222857143,0.114545455,0.078181818,Weight_Gain
17212,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, pancreas, raw",182,15,13.1,0,0,0,0,0.19,13.38,16,0,3,4.252,0.425,0.134,19,0.06,2.1,18,0.151,329,20.7,2.6,0,0.111764706,5.575,0.177777778,0,0.0075,0.26575,0.326923077,0.111666667,0.015833333,6.67E-05,0.042857143,0.47,0.376363636,0.236363636,General_Food
19896,Sweets,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar",495,8.93,23.21,63.9,53.57,3.6,14,0.061,0.18,0,2.56,28,2.789,0.113,0.117,36,0.322,0.64,60,0.727,156,3.7,1.45,0.015555556,0.035882353,0.075,0,0.170666667,0.07,0.1743125,0.086923077,0.0975,0.03,0.000357778,0.142857143,0.222857143,0.067272727,0.131818182,Weight_Gain
1146,Dairy and Egg Products,"Cheese, parmesan, shredded",415,37.86,27.34,3.41,0.9,0,229,0.105,1.4,0,0.25,8,0.287,0.352,0.041,1253,0.037,0.87,51,0.023,735,23.9,3.19,0.254444444,0.061764706,0.583333333,0,0.016666667,0.02,0.0179375,0.270769231,0.034166667,1.044166667,4.11E-05,0.121428571,1.05,0.434545455,0.29,Weight_Gain
